"","season","posteam","week","go_boost","go","vegas_wp"
"5947",2022,"PHI",8,-0.738572016095507,0,0.908691644668579
"5948",2022,"PIT",8,-0.855964526922863,0,0.0785066857933998
"5949",2022,"PIT",8,0.623374124019228,100,0.0278939660638571
"5950",2022,"PIT",8,-0.0818959722208377,0,0.0330705903470516
"5951",2022,"PHI",8,-0.819940233391037,0,0.965038418769836
"5952",2022,"PIT",8,0.448825981713417,100,0.0173102058470249
"5953",2022,"PIT",8,0.293516715783037,100,0.0147500317543745
"5954",2022,"PIT",8,0.255573274501466,0,0.0196237061172724
"5955",2022,"PHI",8,-0.242842171444424,0,0.982071936130524
"5956",2022,"PIT",8,0.0121040340065066,0,0.000219578723772429
"5957",2022,"PHI",8,-0.00840768225036648,0,0.999955654144287
"5958",2022,"LA",8,-5.5052504771719,0,0.355470180511475
"5959",2022,"SF",8,-0.503287663423446,0,0.580985069274902
"5960",2022,"SF",8,-5.00463264832148,0,0.451169937849045
"5961",2022,"SF",8,-2.09820023941514,0,0.366856068372726
"5962",2022,"LA",8,-2.33438580818232,0,0.555727541446686
"5963",2022,"LA",8,-5.42335439225519,0,0.235296010971069
"5964",2022,"LA",8,1.47038414913195,0,0.0638125166296959
"5965",2022,"LA",8,0.0393006937928998,0,0.00148574425838888
"5966",2022,"SF",8,-0.0159778305218961,0,0.99886691570282
"5967",2022,"TEN",8,-0.970033215954313,0,0.554302275180817
"5968",2022,"TEN",8,1.03905204394105,0,0.582196474075317
"5969",2022,"TEN",8,-1.56549725738204,0,0.515402793884277
"5970",2022,"HOU",8,-4.51519569911897,0,0.381581634283066
"5971",2022,"HOU",8,-5.77223193757067,0,0.441044569015503
"5972",2022,"HOU",8,-6.43136376856029,0,0.506514847278595
"5973",2022,"TEN",8,-0.0714349702770178,0,0.423597663640976
"5974",2022,"HOU",8,-6.91989743665951,0,0.483033776283264
"5975",2022,"HOU",8,-0.994381197492233,0,0.304267376661301
"5976",2022,"TEN",8,-2.58256631883421,0,0.680463910102844
"5977",2022,"HOU",8,-4.03679511989707,0,0.268942385911942
"5978",2022,"TEN",8,3.92926331527879,100,0.819743156433105
"5979",2022,"HOU",8,-1.18512824670152,0,0.0855070054531097
"5980",2022,"TEN",8,-1.90610175322943,0,0.964589536190033
"5981",2022,"HOU",8,-0.142290481448597,0,0.0168691836297512
"5982",2022,"TEN",8,-0.133571346464134,0,0.988543391227722
"5983",2022,"HOU",8,0.170048114260792,0,0.0131134744733572
"5984",2022,"TEN",8,0.00816542069690396,0,0.995806455612183
"5985",2022,"HOU",8,0.494464717418859,100,0.00540179433301091
"5986",2022,"HOU",8,0.0281133981364023,100,0.000633494229987264
"5987",2022,"IND",8,3.12697702632321,0,0.549060702323914
"5988",2022,"WAS",8,-0.9144121232189,0,0.446605294942856
"5989",2022,"IND",8,-1.77262934553375,0,0.500069737434387
"5990",2022,"WAS",8,-1.64195275565285,0,0.458421230316162
"5991",2022,"IND",8,-4.50213411640112,0,0.55986750125885
"5992",2022,"IND",8,-0.520535300989794,0,0.380221426486969
"5993",2022,"WAS",8,-1.3616227878011,0,0.597689986228943
"5994",2022,"WAS",8,1.04725095265541,0,0.628421604633331
"5995",2022,"WAS",8,4.43614990917137,100,0.616774559020996
"5996",2022,"IND",8,3.41183063452442,0,0.505851566791534
"5997",2022,"WAS",8,-1.13734233173596,0,0.464759469032288
"5998",2022,"WAS",8,-9.85371921106896,0,0.374902039766312
"5999",2022,"IND",8,1.66420908482482,0,0.637603640556335
"6000",2022,"WAS",8,2.67569879746753,100,0.0869652405381203
"6001",2022,"WAS",8,0.466385008793305,0,0.0928591713309288
"6002",2022,"IND",8,2.32765991731401,0,0.851212680339813
"6003",2022,"WAS",8,8.90671120041583,100,0.0948274359107018
"6004",2022,"NO",9,-0.606415871082105,0,0.402462929487228
"6005",2022,"BAL",9,-3.67825515701014,0,0.517317414283752
"6006",2022,"NO",9,-0.187914461759781,0,0.3818019926548
"6007",2022,"NO",9,-5.34789301404512,0,0.160304605960846
"6008",2022,"BAL",9,-2.95439615106328,0,0.740792036056519
"6009",2022,"NO",9,-1.75732933071124,0,0.17587898671627
"6010",2022,"NO",9,-2.39129850934687,0,0.0860040113329887
"6011",2022,"BAL",9,-2.45487333959619,0,0.918095946311951
"6012",2022,"NO",9,-0.405091906832917,0,0.0702134445309639
"6013",2022,"BAL",9,-3.1155742068439,0,0.918146014213562
"6014",2022,"NO",9,-0.302450595941845,0,0.0594071038067341
"6015",2022,"BAL",9,-1.4739463910537,0,0.961479187011719
"6016",2022,"NO",9,-0.018058427872417,100,0.000300104933558032
"6017",2022,"BAL",9,0.0322352312124519,0,0.99965238571167
"6018",2022,"NYJ",9,-3.58592559382577,0,0.189647406339645
"6019",2022,"NYJ",9,-0.153058504093956,0,0.107007145881653
